name,id
Udole Self Help Group,gZBrgbSkZuP
Ufalme Empowerment Program ,otUzC12oovJ
Ufalme Empowerment Programme,SWnMyrCg0ds
Ufanisi Cbo,ldpaEhoVVmI
Ufanisi Shinners Shg,EiJMsWctnXT
Ufjiresa Women Group,iKOTp1AHPIP
Ufunuo mujujune women group ,syBsKUQEcic
Uhai Welfare Group,hvIgr0M6cST
Uhenzo Support Group,kV5WwTWQVF7
Uhuru Organization International.,IpR2DLZ7ycm
Ujamaa Youth Focus,y6CU43gnIkk
Ujirani Mwema shg,y6WRGollgca
Ukai Muthwani ,M5Jwf3neKYT
Ukiuru Dairy Goats and HIV/AIDS SHG,iAmyjJvPDka
Ukunda Matatu,Ivz85C4b8iC
Ukunda Peer,SkEyn1AuY2l
Ukunda Youth,ThWnrWsssks
Ukweli ,wAXcxaAxZ0h
Ukweli Behaviour Change,Fw1iLkQArCY
Ukweli Behaviour change,WJ21Ksm8Ebo
Ukweli FBO Group,rwAU9OlxVV2
Ultimate Transformers,ktEwQVIPPkt
Ulusi Youth Group,uILXslI73j1
Umasikini Weka Kando Shg,CbRGO8fyHFg
Umbrella Women Group,EsOrhbkCyAB
Umiisyo Self Help Group,oNte29E4NTH
Umithio Youth Group,RxS53xK8FID
Umma Cbo,KwGHon3KW5p
Ummoja Support Group,i37OVA3IYdX
Umoja Childrenâ€™s Home,G5K7wpX7QFx
Umoja Disable Self Help Group,Nw59jsyOWu9
Umoja Eagle Pmtct Group,iRhr5dgor5V
Umoja Gathugu Cbo,T50pOgIIvwG
Umoja Hiv And Aids Group,K1tKDwvu9vq
Umoja Kitaingo Women Group,XI9wdIj8mtg
Umoja Ni Nguvu,F0EpOBBACcq
Umoja Ni Nguvu Karimamwaro Cbo,pkUVTAsbnSC
Umoja One Chv Cbo,HDfMQdcZJwK
Umoja Pambanzuka Self Help G,AJMOedcsKNN
Umoja Piave Support Group,Z0NCpr0uJ8c
Umoja Pioneer Community Group,YdDP5lwXU8n
Umoja Recovery Group,MhKEDpXXNDx
Umoja Samia Community Based Organization,dpB0dE4elnY
Umoja Self Help Group,hHojroNYNxR
Umoja Support Group,Dy091eQVNnu
Umoja Teachers Shg,CGetKjA4T2F
Umoja Thaati women Group ,wp1lEjut1wg
Umoja Tumaini Group,YUPmgfQQsKy
Umoja Tumaini Self Group,eqLiZahOZr1
Umoja VCT Centre ,vekkZZCqGkB
Umoja Wetu women group,yOknyf2TU5b
Umoja Widows Cbo,W4WHf9SKiHl
Umoja Women Group,nVIKMBbklXa
Umoja Womens Health Care Mobile Clinics And Centre,S9EbsUhgsfy
Under 1 Year,uPwwpspWyIW
Under 2 years,SbcOZQEz6YR
Under 5 Years,VptL4qVGtOu
Under 5 yrs,ahLCQ6JtiJ8
Under 5yrs,qfqu1R3eVDO
Under 6 months,EQvVYwik1rZ
Underit Youth Group,flPoQkvZeha
Underneath The Garment Project,SoHZLKc4Ylh
Undu Ti Umwe,ulmiUEedw4r
Undugu SHG,zS0DJI86Rcw
Unemployed,auW1shR772X
Ungana Upate Self Help Group,UsxTk8XBie4
Uni-Pearl Cbo,UegDW113n0q
Unit Price (Kshs),fJWrxyKkQGZ
United  Youth  Group,zqfLCRURFNT
United Agricultural Cbo,aRvbQDEx9FZ
United Cbo,zUxhqYrG6cn
United Devotees,YiyVgVE5BVm
United Disability Empowerment In Kenya,fpgJItizuNb
United Drivers Group,oIzNp9D8BFn
United Elite youth group ,V1MWcbWQlK9
United For Victory Cbo,Ly5aSaxk8B9
United Mairo-Inya Wallfare Group,GW0rdba3onv
United Mothers Organization For The Needy Child,gqr54kuDnxT
United Ovc Support,ZuPYtvdIyzx
United ovc support,JJJIspWukFL
Uniters Team,hvVkeGAr66P
Unity Consulting And Counseling,hMlwEmmikIO
Unity Komicina 2010 SHG,wXZHgM1r6X7
Unity Of Chura Cbo,xWPgfNp1HLi
Unity Women Group,HukTKYfc4jB
Universal Fellowship Organization,PrKVhVqoApl
Universal Thearte Trouple Cbo,beM3AfwXK8G
University,j7T7pp8oMo7
Unjiru Community Care Givers,SG6eUifB0T4
Unknown,KpEQr1L0n9O
Unkut Self Help Group,BbnE9lb4Bw6
Unsatisfactory,v4PrTDOgTCJ
Unsile Youth Group,oVyKkMj9Vqw
Upanda Women Group,EzdHqxsJXsP
Upendo,L9vKhlYXSAM
Upendo CBO,ASeTBhFw0T3
Upendo City Carton,qdqnp2z2bb6
Upendo F.F.S,q89Zh54DxhU
Upendo Gichira,oJUXyESKgab
Upendo Gospel Muriri W.G,QaKIEe5pk7t
Upendo Group,xutZQ7TphCx
Upendo Hiv   Advocacy Group,ueqalX9JB11
Upendo Huduma Women ,Pxwe2ovWKG2
Upendo Ihuririo SHG,gzZfcHBE0nv
Upendo Lea Toto,QmnVtXDSc39
Upendo Men Supp Group,HwqyaLmtanT
Upendo Mujujune women group ,ZWdJXtP8O77
Upendo OVC,Wrd4Lajx27g
Upendo Peopie With Aids (Upwa),iXSskBzSgtQ
Upendo Plwa Support Group,OBmlyuUsdCM
Upendo Plwhas Suport Group,OiHwu42nXK8
Upendo Post Vct Support Group,ijyzwp2p5Sw
Upendo Self Help Group,zzUFku037Eo
Upendo Self Help Youth Group,zAi0JeepkkB
Upendo Shg,rpelrCgHPrm
Upendo Silc Group,w2q1oHW3ij4
Upendo Support Group,KxUijW92Tnk
Upendo Total Group,QNgZHjPI5rE
Upendo Town Women Cbo,ivKDVnan2GC
Upendo Widows Wg,R4zn6Yg2l1p
Upendo Women  Community Initiative,GkpDKpTT7oh
Upendo Women Group,J11e7Zdf7xP
Upendo hiv   advocacy group,XOoRkTw4pFY
Upper Genga CBO,WEJJCuwV2VT
Upper Hill Kiamburi Cbo,t2dhdR8dkrS
Upper Hill Kiamutugu Boda Boda,zR1mSDxFG79
Upper Hill Self Help Group,yNt3n5LE124
Upper Hill Tree Nurery Cboroup,UelfdagpQLZ
Upper Imenti south PWD SHG,OvHx7aoC5yV
Upper Kahia Cbo,I8u0HWffEY7
Upper Kopar Tego Od Dayo Shg,czH1G1kiQta
Upper Kotieno Youth Group,RBQRmIEF6dj
Upper Riana,xDRsBVYlPKI
Upper chure care givers support group ,tHitMbBme5X
Uprising United Cbo,e4MsQG66Qya
Urafiki,O01MNBgGFJp
Urafiki Initiative Development Org,Ltkb6JjJgaq
Urafiki Wa Kutoa Misaada Ya Kimataifa - Kenya,xkSwhBDeeqn
Urban (within a town/city),hR2RtBVPGAh
Urban Rural Initiative For Overral Development,Vaf0n3kr6Ly
Urban Slums Community Development Network,E9Y4Q2vKPwI
Urban Slums Community Development Network ,jv8xCT0gJcG
Urban ï¿½Slum Community Development Network ( U-Scdn),CXd4DtzZHBZ
Urine ,CnGbFE28D3A
Uriri Constituency Plwha Support Network,AQjzOahIgjp
Uriri Village Aids Facilitators And Counselors Group,ycCXf4ZUlSv
Uriri Vision Youth Group,UsMOQIEIWDz
Uriri World Changers Youth Project,IyaTYAgQ3Mq
Uruku Community Based Project,awn9Q2cOpMO
Uruku Community Unit,ecZGN0B8j8q
Urumwe Gati Iguru,UGjGStHCOSj
Urumwe Wa Ndiriti Cbo,vtRoFVjlAwf
Urumwe Wa Single Mother Cbo,UYrFymAkJcg
Usafi Women Group,WNp4xdQVDl6
Usenge Kwe Gi Lamo Women Group,cKrQPBh7fu2
User Fee,SeZfOdDinfq
Ushindi  Aids Awareness Group,duJDj2PrIkQ
Ushindi HIV/AIDS support group,Hc6sqrMmdNw
Ushindi Hiv/Aids Support Group,bd6MzF4Zz0a
Ushindi Kiandu,hbCfRAib72E
Ushindi Kibirigwi Youth Drama Club,ORe3LhkY3gY
Ushindi Pmtct Cbo,gddjdnuPiOz
Ushindi Upendo Cbo,THZ52ySPpTX
Ushindi Women Group,ez8IMm40QKK
Ushirika Plwa Sshg,zohiej66j0S
Ushirika plwa SSHG,keFHjn3ZprA
Ushirikiano S.H.G,gbIVfFiPPqX
Ushirikiano SHG,MsrpfYnffBS
Usife Moyo Women Group,EWk0nzXnYwK
Usigu Beaches Integrated Project,QS1yPQ6CPir
Usire Ngima En Rieko,LYqF0WTRS0z
Usiumu Women SHG,Xp0kkYLCLw4
Usonga Moyie Hbc Shg,LSU3SCYQalD
Uswet Tuungane Self Help Group,kJ8QgCFONYU
Utethio Bwa Maitha,cZ0dXU4dwm9
Utheri Wa Gicagi S.H.G,on7iPZtz5RY
Utheri Wa Ihigaini Cbo,WMbv4ERM0Yq
Utheri Wa Kangui,o9qLvJ7o1Xf
Utheri Wa Kayu Cbo,ZG2w9tQuC2w
Uthiuni Women Group ,uGrcEX9fsHP
Utu Bora Support Group,OwO1vfRrPvD
Utugi Chap Chap,X3FNLXlo7rm
Utugi Plhiv Support Group,usTQ5PK9onR
Utugi SHG,L2VcZf0FOCR
Utugi Support Group,irppPgM4Jza
Utugi Wangai Cbo,xM7mS5rbG29
Utumishi Plwhas Anti-Stigma Self Help Group,NgdkHQefUB7
Utumishi Youth Group,B8YdpuRgrSL
Uvumilivu  ,l9eG6zopx0c
Uvumilivu Plwhas Cbo,bKOct3EmyuY
Uwezo Girls And Women Self Help Group,cAfhMOJYlG7
Uwezo KiairatheWomen Group,jQi0FwqLUyM
Uwezo Self Help Group,kxEBSJJdSIE
Uwezo WomenGroup,W1NzXP24yaW
Uwezo Youth Group,Qrg3bKHrTd0
Uwezo Youth Group (Cbo),Gl5WFXPSNbY
Uwezo group,pYePXoUlA36
Uzima Foundation Africa,GqpryjBTK4a
Uzima Ni Afya Support Group,O5lWfPRK4Fe
Uzima Post Test Group,ehga9ymAgGR
VCT,ElTPyetRN1Z
VIJANA PAMOJA,N9Odb1eEXLB
VISION     YOUTH WELFARE ASSOCIATION,gnfb2xy1fef
VISION SISTERS WOMEN FROUP,gXkFWW51ZTf
VISION SUPPORT GROUP,x3QkPQchcJj
VISION TARAKWA S.H.G,sdiNbf249C4
VITILIGO AND ALBINISM IN LAIKIPIA,rr1TTrs3yfj
VOLUNTARY HEALTH IN KENYA,NVXm70KlOI3
VR Devorced,F1O2oTpNiZZ
VR Married,Y6Fqg4sPzwP
VR Single,dKG0vn7k2pV
VR Widowed,EbFGXiQEm1a
Vaccination card,yIa8G6kQL8E
Vaccine,NsZA808mCfT
Vama CBO,mWpKsB1CFIA
Vangrac Ventures,TASWSOqUhFF
Venus,a55bU5Bbw2e
Venus CBO,eCcmRpH2uVA
Very dissatisfied,JYpz8Q6BFCf
Very satisfied,D8QwXGZ0ms6
Vibrio Cholera Spp,l8QBT5zhfGr
Vibrio cholerae,m99CtSmNwP3
Victoria Educational Support Shg,VdWYRtI8IAX
Victorious   Post Vct S.H.Group,AQPYgdysxvl
Victorious Anti Stigma Shg,fBM05uDaKty
Victorious Youth Group,yrjMBr6CNSC
Victory Blessed Mother,m6N7MMSCsoH
Victory Cbo,AXjykFExt77
Victory Community Volunteers ,dCJCozs7uoo
Victory Focus Youth Group,EjQWzDxd5mt
Victory For Ovc,g2ywRK3CNLh
Victory Foundation,CzN73lTqEkD
Victory Leaders Group ,m0PirNYzEbA
Victory Post Test Group,N7FpKPzTuhX
Victory Women Group ,lcdMVS6cOAA
Vigulu Community Unit,FT4U91ZJUq5
Vigulu Women Group,jHtNE75aVui
Vihda Association,p7FlLt4Ssu1
Vihhiga ijuakali association,fzDfDGQL13A
Vihiga County,AnE5VR61sVo
Vihiga Home Based Care Support,DbJ20AcIei7
Vijana Pamoja,BlrSMpjKhy6
Vijana Pamoja Arts Cbo,KVKAYSC9z5m
Vijana Tuishi Self-Help Group,E0qyczcanla
Vijana ï¿½Up  Youth Group,YHeAjUrMFp1
Vijenco,jiLRU0SCHLJ
Village hopecore international kanya,dNcQP8rd6Fx
Vilombe Self Help Group,jjdOQ3Ruqky
Vipingo CU,x2oaZ9rasOk
Vision 2030 Youth Group,Kbhty6dl6pe
Vision Actor Group ,kVZ90hmYLV0
Vision Alive Community Integrated Initiative.,kQueBUDVC9s
Vision Gardens Hbc,Ls2ipOzmLjh
Vision Hope Services,NUbibWU3bOe
Vision Imara Theatre Youth Group,pOazSVB6Yta
Vision Initiative Cbo,MnudwCgfRo0
Vision Jipange,VHPAZWsDtnu
Vision Magnet Theatre,FIEz3b5RlaF
Vision Makers cbo,HZwiuaio7dQ
Vision Matathia S.H.G,agfWVMkpRVZ
Vision Of Hope Support Group,rwMivuJOYGZ
Vision Prayer Selh Help Group,BQ5ZwNK0sGL
Vision Rural,K57tCQPOATg
Vision S.G,MFIuhG4caUE
Vision SHG,iqv9zP5ZDxD
Vision Self Help Group,timYff8v8T9
Vision Sisters,uxjM6iGTuXW
Vision Support Group,rgCyeLloBA0
Vision Tarakwa Youth Group,Bw5ULrVdWYU
Vision Tarakwa Youth Group ,YfQvxuqthUU
Vision Ujamaa,hGNfMXdlK3E
Vision W.G,yu2npteJdbM
Vision Youth Initiative S.H.G,WRw4QmY8m2m
Vision of the blind,S5flai2jUeD
Visionary Community Care Program (Vicocap),fzEoEvXbISg
Visionary Fugo Hiv Combat Cbo,OF1O0SStEHy
Visionary Mothers And Children With Disabilities,CANnRJijuc5
Vissionaires Entertainment,XmnHy4sbih9
Vitendo Self Help Group,hqjGqFbdEx5
Vitsangalaweni,C8j9X4iQb8E
Vivax,EAdK75zkgQk
Vivian Karimi Foundation,ZX6P3xS0l8O
Voi Sub County Choir,fB0I0EKTxUE
Volipo Support Group,WHpjh7Z6IQg
Voluntary Health In Kenya,xIn6eCS7Cyv
Volunteers Initiative Network Services (Kenya),hzj5psvqRtz
Volunteers Restoration of Hope (VORHCA),k980CCBq6Hb
Voraca Stand alone,O41aYfoaJFx
Vozoli Hort.Shg,bxbz0R1vnBO
Vulamu Community Health Foundat,juhl7S1IuSR
Vumilia Post Hiv Testing & Counselling Self Help Group,eH90QfA6cGL
Vumilia S.H.G,zBhdGoFXoJz
Vumilia Sirisia S/Grp,fJnpqXDdzsK
Vumilia Widows And Orphans Group,QtOjtHC7XQ5
Vumilia Women Group,lVUERmc8RVz
Vumilia support group,v0mSvXx9gzO
Vunandi F(Cbo) Neighborhood Group,rnhGkhBZ3uk
Vyopec Ntimaru,Ef0yAuXjcM8
WAATALAM COMMUNITY UNIT,XzVOrYcuarM
WAJANE JITEGEMEE W.G,V9Dr8MdBEAr
WAKARIMA COMMUNITY UNIT,FqIHabxrwgu
WAMA ORPHANS AND NEEDY SHG,nkxYzKXzDPk
WAPENDANA S.H.G,lbFb2TnwRtd
WARIDI S. GROUP,qZaqJRCOzBH
WATHIOMO SELF HELP GROUP,K2azmzrFrc2
WEFKO,rLjzzSYxxtl
WEGACHA SHG,ikdiEuymkVB
WENDANI DAM S.H.G,kp09L8oBvHO
WEONIA JIHIMIZE SUPPORT GROUP,KMpB87DCVyq
WERCHAA YOUTH GROUP,X24VICZhhi5
WERU COMMUNITY HEALTH WORKERS GROUP,RLwEY7oPvAX
WEST FARM SIMAT SILC S.H.G,h6TpV4DCR6r
WEST LAIKIPIA TIBABU SHG,ItUnAFQBWGT
WIKWATYO WA KWALE,pUPhXSITSGq
WINNERS VISION,jIW0DHjctR8
WISE FOCUS YOUTH GROUP,A4CgfxTMX1H
WITEITHIE SH WOMEN GROUP,B9e7seKTOYg
WOMEN EMPOWERMENT,cBXqpj6Cpfw
WOPLAH,uW7tqoGgAoN
Waapis Creations,b1WnNWYBOYz
Wabalu Organization Group,IXgBe7Lawfq
Wacha Ikae Self Help Group,Rh7lUUgMBp0
Wacha Ikae Support Group,mO07mUc0n3W
Wacha Waseme Support Group,WWSYVyZsyfr
Wadada Women Group,FCLwBeNkdFg
Wadada Women Self Help Group,mS3hIFdXTdO
Wadhajli Women Group,ytRAWOVLpjT
Waembu Women,PnVyOADV3Ra
Wagadud Saad,OKVoDkJWdps
Wagalla Youth Group,Gql3HoyOp1K
Wagbare Women Group,CkprtFoKNa1
Wagbari Self Help Group,tlnbLSF3Z31
Wailwana Women Group Disable,EYYAktEpq69
Wairuri Community Dev Project And Welfare,pYHIFxSEuDX
Waiya Vision Shg,u5kUBLIhuc7
Wajane Jitegemee W.G,EyJVViRlNOY
Wajane Muungano Cbo,B6VyxSVjaxN
Wajane Pamoja Support,J7x3EVamI8r
Wajir Bor Taqwa Youth Group,rWBcXHrRKnb
Wajir County,dmK9Zbz7jcc
Wajir East Youth Organization,x86VKpyokpZ
Wajir North Aid Organization,cAAj0o8T8Q1
Wajir Taxi Welfare Group,cloV05VqaKl
Wakaganda S.H.G,FW1IbGW2sO9
Wakamasa Youth Group,x7WpRy1JG1T
Wakarima Community Unit,tkv5s3iHcXS
Wakibe Community Support Project,RZoQ4naN7GC
Wakulima Women Group,N1gKluNN0S5
Walbarsimna,WtBVKEUG6B5
Waldagene Youth Development,sJw7KS3ThvD
Walenstutu Youth Group,QfNGnopRW6T
Walinjiran Bee Harvesting Group,zWzBBNtDbaY
Waliwana womengroup Disable,K5RlqaBUm6Q
Walkon Environment Self Help Group,WdyZOP9Is1b
Walters Healthy Interventions Programme,rAshVX93OYK
Wama Children Of Kenya,S3ZASy9KzWU
Wamagana Ccc Cbo,fpXgCdaK1RT
Wamage Shg,Ne0XIx1dFPU
Wamaka women,etGac5A9VOO
Wamama Health Group,hb1mLCbJNl8
Wamama Tupendane Shg,yZPhYPSHqo5
Wamanya Ukooka SHG,wLNiTLATzXh
Wambala Women Group,sp6wEK2oJFy
Wamiti Kamrevo W.G,f9mtE0MlxkZ
Wamma Community Mobilizers Group,PlFos0Q02GK
Wamo  Group,DwtvxWeExa3
Wamo  community workers group,PiMFvpRztMg
Wamu Sh Group,ElIseh5IiDX
Wamuka Farmers Cbo,UE8lmezWR0Q
Wanama Mkatoliki,zVxsV22TvyV
Wanavimar S. H.G,RAtehdEJOzc
Wanawake Amkeni,uF8yTX7Aqx7
Wandumbi Community Unit,AYFyaIm2tnS
Wanga Youth Group,Y0RPoP1r0Ok
Wangan S.H.G,ccer3oNEN5G
Wangatia Christian Welfare,FAkDkHj0KGy
Wangchien Cbo,rGx08xj8nF5
Wangunyu Thabina S.H.G.,rQ8q0vX5eSo
Wanguru Aids Group,Wlm9ByHayl5
Wangï¿½Rot Women Group,hFol6FFa8Ni
Wanja Cbo,N5Q5VZ8nJHU
Wanjane Women Group,uukxknyiNVj
Wanjenaan Cbo,CXIFajcQSE5
Wanjohi Kinga  Cbo,JFsfiJ56E97
Waore Rehabilitation Centre,ftMNnBTTDV7
Wapate Cbo,bDht7XEhUJS
Wapendana S.H.G,UJ2aGcomv5E
Wapendanao Support Group,gkORl9r9age
Wapendanao Women Group,AXO8xvs1E79
Waqafe Women Group,R0mbNYTTBmK
Warembo Unique Self Help Group,BL7Gxg0fNsv
Warenga Caregivers Women Group,TA00Rg2mirk
Waridi Support Grp,gFjJ5SeVK3J
Waridi support grp,RhUNIAgoZZq
Warisia  Community Tree Nursery,rtxNRYSDtMW
Warsam Group,Yd8vtqgBlpt
Warsan Youth Development Org,Qr5NhqjSCH3
Warsan Youth group,zB8eFEZNWpX
Wasakaji Youth Group,d6xXGZnb4hl
Wasaphe network project,Gms35I1R114
Washiriki Thogoto Cbo,f75KJaN3Nmg
Wasitiri Women Group,eGCKUa5ZS9i
Wastage rate in the Day [(F/E) x 100],yWNry9FmLjy
Wastara Children Support Group,mBRi6QF07SU
Wasya Wa Vambani ,p1KIpYsJPug
Wataalam CHU,dJFDz1DCmCp
Watafutaji Widows,ByG1yRWD93u
Watchdog youth ,yyowTTZxodL
Water & Health Interventions Programme,usj0IaybBO4
Water points,ZeWWnJ3YiMf
Wathiomo  Cbo,DBFbxYv2d7u
Watiti Development Youth Group,IxgEKwcSINN
Watoya Engo Women Group,iJZQKxr9NT1
Watsani Women Group,QMkvz0rHb5b
Watulifu Women Group,Qp6KsGRkDR5
Watumishi Development Group,c2RzjNsz5nU
Wavumilivu Sg Networks Cbo,ZsUTBWg6yFK
Way Forward SHG,DYwHi07Ldxk
Wayaarg Youth Group,tnJ9H3cKpKE
Wayam Community Central Organization,UjHj4kCdWZN
Wayamo Self Help Group,VSaAotppCZk
Wayfoward Self Help Group,wxINUR5MtsW
Wayie Support Group,kJIrlL7ccNT
Wazee hukumbuka,RCm9y5V4Vp9
Wazito Community Based Organization,o7tTtODvfqk
Wbalu organization group,wZpanLdPBUe
We Care Vct Support Group,rnILltCLAGo
We hope Support group,qPWrZbZgNmM
Webuye Chw Action Group,Z2S0D1d3Ygj
Wedewo Wg,HqqgncRn2CB
Wee Cheptiret ,pkR2CMvNbty
Wega Community,NC7VMvwEa5U
Wega Community HIV/AIDS group ,DOtUNFKUNF4
Wega Wangai S.H.G,YCORjneEfI2
Weiwei Yes Plus Women Group,EdhbET1wA0J
Wekhonye Gardening Women Group,AIiYy0nKwkA
Wekhonye support Group,iNFNrS7UysV
Weko Self Help Group,LJKqxP9ZfX7
Well People,B4sYbXC19mX
Wema Brothers and Sisters Youth Group,sTAI0Lmxvhn
Wema Care Providers,IEnTLtl6a8u
Wema Disable Self held Group,AG1tBAgvxFl
Wema Kiathi Cbo,RXuC6ZObcYO
Wema Melodies,QbCtY9JtT30
Wema Orphan And Needy,XGjXAmhGjJ4
Wema Shg,hP7rBHgdLWO
Wenda Thayu Cbo,q2kGVqRdUVj
Wendani Cbo,v6q0iff92qT
Wendani Dam S.H.G,fjRkXKcwXN3
Wendani Hiv/Aids Community,eNTXkjhkH3j
Wendani Ndugo Women,xUf2YTbXszX
Wendani Village Care,aHD1lSLH7VD
Wendani Wa Gatitu Itaaga Cbo,MWkPbA4zJrd
Wendani Women Group,O3UZO4sBoGn
Wendani women group,L7LhGCwVRhW
Wendano Kimiti SA Support Group,FSJSzZqqgo2
Wendano Self Help Group,TTJgAhs5yQl
Wendano Wa Muketani SHG,AE5GKfVlMrU
Wendano Wa Ndithya Kithyoko,sUw9Bqid5yi
Wendi Mwega Cbo,yCEldu7ftZ1
Wendo A.W & Ophans S.H.G,D2gB4KTQhoL
Wendo Self Help Group,lkeYw3YcBWS
Wendo Wa Syana Support Group,OiX1kppbAE8
Wendo Women ,luDs0PzIinW
Wendo mwili w group ,Lg4UogGvk3X
Wendo mwili women group ,UmCOqnKZ4O3
Wenu Mweu,MDJMLKAhsW7
Weremba Youth Group,lqbM2OikQjZ
Weru Bwa Athwana,sCzIn5grJKu
Weru Kothine CBO,KvWgNyuKQfO
Weru SHG,XHXVpIdDAWx
Weru Women Resource Centre,WO1T35ehxw4
Wesaphe Network Project,pZ9ToE2WQHy
Wesimise Youth Group,gDicDYI9SK1
West Katieno Support Group,PbaVSurTWer
West Laikipia Tibabu Shg,UOyi3ief7Ln
West Pokot County,L4TzFOR33ur
Western Alliance Self Help Group,K3oOASyev6B
Western Bidii Youth Group,JTc1GOr0Bei
Western Focus Community Organization,AFJTMOPvI3b
Westlands Watch For Peace Development,n306KLjGKgZ
Westy Pamoja Community Group,J3zBdBzZbqn
Wetinya,Oz4oTYlgGEz
Wetland Farmers Support,F5DH3tv7YKF
Whenever I come here I get drugs,u1d9CDVH1o8
Whenever I come here I receive good care,rjr7vjr5S1U
Wibange Mukui Cbo,rnYUQyhcXrC
Wich Edhano Youth Group,PJAW8YcFFos
Wich-Edmand Youth Group,EXkjDKznQ7X
Widowed,F9fFYpL9S5D
Widows With Hope,l2xzk1KACud
Wikite Widows Wg,acgsbp02fdl
Wilhur Self Help Group,oEeuAUcZQ6k
Wilinde Omwoyo Women Group,MvIwWNRcf76
Willing Heart Women Group,nkcCYC0meKw
Willing Hearts Women Group,MkiH6dgqBlC
Winjo Women Group,bFlYZcZTb5n
Winjruok Ber Self help Group,FLrbPn1jK56
Winjruok Ber Women Group,AzM3QrWbPMC
Winners Support Group,t4wdbfKEdfx
Winyo Aids Care And Support Group,FM4gNOcukLr
Winyo Support Group,ag7WAHgRgY1
Wirigicure Cbo,jmRPxWugqHd
Wirigiroro Plhviv Support Group,hISdHHqsQwY
Wise Focus Youth Group,FuiupsSIMLF
Witeithie Sh Women Group,eiol7i622Ep
Within 2 weeks,erDqQN65V9A
Withur Shg,sCODd6b3I20
Witikio Women JuaKali Group,leDoWWqLAYf
Wiyumiririe Cbo,p9miDMwsSt4
Wodanga Muungano HIV/AIDS support Group,IGONF5XgLT7
Wodanga Muungano S.G,MoWCZX5vPbP
Wofak,qc1BwfrrCnl
Woman And Child Initiative,nKLHYww1bV6
Womankind Kenya,lhC4pYYTZzQ
Women & Aids Peer Educators,XbZt8FfStdf
Women And Development Against Distress In Africa,LbXRIcpguFf
Women Caucus shg,o5UCnxblnzs
Women Concern,iRpGZbOmC9L
Women Congress,Rq2f21byqhB
Women Equality Empowering Project,MDNKfECOuKA
Women Fighting Aids In Kenya (Wofak),iiMsNroLI3V
Women Fighting Aids in Kenya (WOFAK),Yn9roJf63cM
Women Initiative Against Poverty And Hiv/Aids,XKZhf5MaVxp
Women Initiatives In Poverty Eradication,yi7UqhXDsiS
Women Pillar Alliance,k9l1917GbR9
Women United Against Difficult Circumstances,RG7l31kKFrz
Women Widows Empowerment(Wewocs),vk2DC3RVcE0
Womenkind Kenya,VEymMDS8uLn
Woni Mweu ,qw4r52lS5ca
Woni SHG,qB5RMOMaBdC
Wood Star Youth Development Group,UZGHXA2n5Rg
Word Christian Support Group,dry2zvlitq1
Working Together For A Better World,H4nyXrkvWsr
World Hope International Kenya,x1SPJvxWJ57
World Vision Kenya,UdsGzaqqSyj
World Vision Kenya ,gxHmUTCIFfg
Worte women group,GUx58RpR2W8
Wote Youth Development Projects,eDZwOS9YIVu
Wovi,WEWG1GV754y
Wukweso CHV,E9kXEBEQMLW
Wumiisyo Support Group,gQJmxYtBwA5
Wumingu Youth Dev. Grp,jIGYfvkL9YR
Wumweri Mens Forum ,oOzKOKYnRXh
Wumweri Mutukunyi Nature Group,l4Sbn1hOePl
Wusenyi Kids Sch. Sgh,XDfjQazy51p
Wuumisyo Self Help Group,zsrXrwL8cST
XDR ,hp7vsfZI4Bl
XDR TB,lhgeyurxzu7
YAGANEK DANCERS GROUP,WcyvjFCO6UY
YAKANEK COMMUNITY HIV AND AIDS,qysau4ncbZz
YAYA YOUTH GROUP,KoTplP86onm
YEBIT WOMEN GROUP,tuV6ihUupnI
YEETU KERTAI YOUTH GROUP,WJBwO8KlOQV
YES LORD ORGANIZATION,Hlza6kT0sg9
YETU KERTAI YOUTH GROUP,to6BQI7QY5s
YOCABETH WOMEN GROUP,NTeFkpHuVaD
YOUNG PLASTIC BOYS S.H.G,SQDUETMHugX
YOUTH ARISE AGAINST HIV/TB IN KENYA,OGjheWzuzhk
YOUTH CONSORTIUM KENYA,E0JC1BBRo36
YOUTH FOR SUSTAINABLE DEVELOPMENT CBO,omi4XeXM0Rb
YOUTH TRANSFORMATION NETWORK COMPANY,v402jZro7On
YUCABETH WOMEN GROUP,odvR3wvnGxt
Yacren Organization,ir4TfUD6EVX
Yaganek Dancers Group,lTgk3ajVAR8
Yakanek Community Hiv And Aids,Ppi6uSJTLUM
Yamo Oloko Wg,JrSgk16ai0b
Yarazack Women Group,rgLtg1IHQGK
Yatta Shinning Youth Group (YASCO),qy615dnVaah
Yaw Pachi Cbo,Zk7lZzlEq32
Yaw Pachi Tine Gi Wangi Support group,vFvURHZKIS0
Yaya Support Group,p1rRhWkFesR
Yebit Women Group,mRHYayZUV59
Yeriko ADC Widows SHG,aakzVQ9u4a8
Yes,XMUNx5AQSMS
Yes I received all,q68wRi7R8Gz
Yes Lord Organization,RxNT3FV7cgj
Yes We Can Enterprenuers,WFtAix9nWrU
Yes but I only received some,saKxzK2rTkI
"Yes, I received all the medicines",kmRbGezf3p8
"Yes, I received some of the medicines",hG6WuJ14tG5
"Yes, definitely",ir6ikvWxKAz
"Yes, to some extent",R8zAMOU9diI
Yesu Ni Kimbilio Igoji Women Cbo,rtVO73PWmL9
